#name,startNode,endNode,backname,mode,fiberType,length,measuredLossC,fixFiberMargin,measuredDispersionLambdaRefC,measuredDispersionSlopeC,measuredPmd,lossesToNode,lossesFromNode,deltaRamanGain,estimatedLossC,estimatedDispersionLambdaRefC,estimatedDispersionSlopeC,estimatedPmd,sharedRiskLinkGroup,startNodeType,endNodeType,startSiteLatitudeDeg,startSiteLatitudeMin,startSiteLatitudeSec,startSiteLongitudeDeg,startSiteLongitudeMin,startSiteLongitudeSec,endSiteLatitudeDeg,endSiteLatitudeMin,endSiteLatitudeSec,endSiteLongitudeDeg,endSiteLongitudeMin,endSiteLongitudeSec,startNode.version,endNode.version,startNode.systemType,endNode.systemType,dhcpPoolDomainName,subNetNameSource,subNetDescriptionSource,subNetAreaScaleSource,subNetAreaHeightSource,subNetAreaWidthSource,subNetLatitudeSource,subNetLongitudeSource,subNetIconLatitudeSource,subNetIconLongitudeSource,subNetNameTarget,subNetDescriptionTarget,subNetAreaScaleTarget,subNetAreaHeightTarget,subNetAreaWidthTarget,subNetLatitudeTarget,subNetLongitudeTarget,subNetIconLatitudeTarget,subNetIconLongitudeTarget
#Version 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F0209,S0056-100,F26-1,F0210,Measured,SSMF_Telefonica,93.13,20.4886,0,1536.645,0.057,0.723779144,1,1,0,20.4886,1536.645,0.057,0.723779144,,OLR,ONN-X96,39,25,5,-4,-12,-8,39,10,0,-3,-1,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0210,F26-1,S0056-100,F0209,Measured,SSMF_Telefonica,93.13,20.4886,0,1536.645,0.057,0.723779144,1,1,0,20.4886,1536.645,0.057,0.723779144,,ONN-X96,OLR,39,10,0,-3,-1,-48,39,25,5,-4,-12,-8,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0007,S0003-100,S0005-100,F0008,Measured,SSMF_Telefonica,94.12,20.7064,0,1552.98,0.057,0.72761597,1,1,0,20.7064,1552.98,0.057,0.72761597,,OLR,OLR,42,46,38,-7,-33,-9,42,40,42,-6,-20,-55,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0008,S0005-100,S0003-100,F0007,Measured,SSMF_Telefonica,94.12,20.7064,0,1552.98,0.057,0.72761597,1,1,0,20.7064,1552.98,0.057,0.72761597,,OLR,OLR,42,40,42,-6,-20,-55,42,46,38,-7,-33,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0009,S0004-100,S0005-100,F0010,Measured,SSMF_Telefonica,97.62,21.4764,0,1610.73,0.057,0.741021254,1,1,0,21.4764,1610.73,0.057,0.741021254,,OLR,OLR,42,29,30,-5,-13,-54,42,40,42,-6,-20,-55,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0010,S0005-100,S0004-100,F0009,Measured,SSMF_Telefonica,97.62,21.4764,0,1610.73,0.057,0.741021254,1,1,0,21.4764,1610.73,0.057,0.741021254,,OLR,OLR,42,40,42,-6,-20,-55,42,29,30,-5,-13,-54,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0039,S0008-100,S0009-100,F0040,Measured,SSMF_Telefonica,93.6,20.592,0,1544.4,0.057,0.725603197,1,1,0,20.592,1544.4,0.057,0.725603197,,OLR,OLR,41,59,57,-5,-41,-57,41,38,21,-5,-1,-33,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0040,S0009-100,S0008-100,F0039,Measured,SSMF_Telefonica,93.6,20.592,0,1544.4,0.057,0.725603197,1,1,0,20.592,1544.4,0.057,0.725603197,,OLR,OLR,41,38,21,-5,-1,-33,41,59,57,-5,-41,-57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0053,S0012-100,S0013-100,F0054,Measured,SSMF_Telefonica,86.7,19.074,0,1430.55,0.057,0.69834626,1,1,0,19.074,1430.55,0.057,0.69834626,,OLR,OLR,40,39,40,-5,-54,-47,39,48,8,-6,-13,-19,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0054,S0013-100,S0012-100,F0053,Measured,SSMF_Telefonica,86.7,19.074,0,1430.55,0.057,0.69834626,1,1,0,19.074,1430.55,0.057,0.69834626,,OLR,OLR,39,48,8,-6,-13,-19,40,39,40,-5,-54,-47,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0023,S0015-100,S0016-100,F0024,Measured,SSMF_Telefonica,91.7,20.174,0,1513.05,0.057,0.718200877,1,1,0,20.174,1513.05,0.057,0.718200877,,OLR,OLR,43,10,58,-5,-39,-34,43,10,16,-4,-47,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0024,S0016-100,S0015-100,F0023,Measured,SSMF_Telefonica,91.7,20.174,0,1513.05,0.057,0.718200877,1,1,0,20.174,1513.05,0.057,0.718200877,,OLR,OLR,43,10,16,-4,-47,-18,43,10,58,-5,-39,-34,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0025,S0016-100,S0017-100,F0026,Measured,SSMF_Telefonica,92.2,20.284,0,1521.3,0.057,0.720156233,1,1,0,20.284,1521.3,0.057,0.720156233,,OLR,OLR,43,10,16,-4,-47,-18,43,10,58,-3,-57,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0026,S0017-100,S0016-100,F0025,Measured,SSMF_Telefonica,92.2,20.284,0,1521.3,0.057,0.720156233,1,1,0,20.284,1521.3,0.057,0.720156233,,OLR,OLR,43,10,58,-3,-57,-52,43,10,16,-4,-47,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0153,S0026-100,S0042-100,F0154,Measured,SSMF_Telefonica,91.39,20.1058,0,1507.935,0.057,0.716985878,1,1,0,20.1058,1507.935,0.057,0.716985878,,OLR,OLR,40,43,37,-2,-11,-54,40,43,59,-1,-43,-51,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0154,S0042-100,S0026-100,F0153,Measured,SSMF_Telefonica,91.39,20.1058,0,1507.935,0.057,0.716985878,1,1,0,20.1058,1507.935,0.057,0.716985878,,OLR,OLR,40,43,59,-1,-43,-51,40,43,37,-2,-11,-54,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0109,S0032-100,S0033-100,F0110,Measured,SSMF_Telefonica,89.84,19.7648,0,1482.36,0.057,0.710879736,1,1,0,19.7648,1482.36,0.057,0.710879736,,OLR,OLR,42,5,15,1,30,5,41,51,7,1,45,46,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0110,S0033-100,S0032-100,F0109,Measured,SSMF_Telefonica,89.84,19.7648,0,1482.36,0.057,0.710879736,1,1,0,19.7648,1482.36,0.057,0.710879736,,OLR,OLR,41,51,7,1,45,46,42,5,15,1,30,5,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0125,S0036-100,S0037-100,F0126,Measured,SSMF_Telefonica,92.59,20.3698,0,1527.735,0.057,0.721677732,1,1,0,20.3698,1527.735,0.057,0.721677732,,OLR,OLR,41,15,33,1,28,40,41,3,23,0,44,57,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0126,S0037-100,S0036-100,F0125,Measured,SSMF_Telefonica,92.59,20.3698,0,1527.735,0.057,0.721677732,1,1,0,20.3698,1527.735,0.057,0.721677732,,OLR,OLR,41,3,23,0,44,57,41,15,33,1,28,40,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0203,S0055-100,S0054-100,F0204,Measured,SSMF_Telefonica,91.7,20.174,0,1513.05,0.057,0.718200877,1,1,0,20.174,1513.05,0.057,0.718200877,,OLR,OLR,37,1,44,-3,-33,-38,36,59,5,-4,-1,-40,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0204,S0054-100,S0055-100,F0203,Measured,SSMF_Telefonica,91.7,20.174,0,1513.05,0.057,0.718200877,1,1,0,20.174,1513.05,0.057,0.718200877,,OLR,OLR,36,59,5,-4,-1,-40,37,1,44,-3,-33,-38,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0213,S0058-100,S0057-100,F0214,Measured,SSMF_Telefonica,93.81,20.6382,0,1547.865,0.057,0.726416719,1,1,0,20.6382,1547.865,0.057,0.726416719,,OLR,OLR,39,21,24,-5,-35,-18,39,10,0,-5,-54,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0214,S0057-100,S0058-100,F0213,Measured,SSMF_Telefonica,93.81,20.6382,0,1547.865,0.057,0.726416719,1,1,0,20.6382,1547.865,0.057,0.726416719,,OLR,OLR,39,10,0,-5,-54,-18,39,21,24,-5,-35,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0219,S0059-100,S0060-100,F0220,Measured,SSMF_Telefonica,97.24,21.3928,0,1604.46,0.057,0.739577582,1,1,0,21.3928,1604.46,0.057,0.739577582,,OLR,OLR,39,11,50,-4,-59,-39,38,48,34,-4,-59,-10,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0220,S0060-100,S0059-100,F0219,Measured,SSMF_Telefonica,97.24,21.3928,0,1604.46,0.057,0.739577582,1,1,0,21.3928,1604.46,0.057,0.739577582,,OLR,OLR,38,48,34,-4,-59,-10,39,11,50,-4,-59,-39,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0225,S0061-100,S0062-100,F0226,Measured,SSMF_Telefonica,94.27,20.7394,0,1555.455,0.057,0.728195543,1,1,0,20.7394,1555.455,0.057,0.728195543,,OLR,OLR,38,38,56,-5,-48,-7,38,21,27,-5,-23,-53,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0226,S0062-100,S0061-100,F0225,Measured,SSMF_Telefonica,94.27,20.7394,0,1555.455,0.057,0.728195543,1,1,0,20.7394,1555.455,0.057,0.728195543,,OLR,OLR,38,21,27,-5,-23,-53,38,38,56,-5,-48,-7,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
